file,offset,f_in,f_out,cents_in,within_semitone,shift_cents,toward_grid,disagreement
synth_0004,90,882.2732882593232,883.1583749094061,1204.466499318914,4.466499318913975,1.735883982760013,-1.735883982760013,1199.8404465143042
synth_0005,0,703.6401302252327,701.0990928256009,812.801089972449,12.801089972448949,-6.263276759407636,6.263276759407636,0.0
synth_0005,10,707.7162606531829,702.8080286045171,822.8010523509062,22.80105235090616,-12.048474180478065,12.048474180478065,1199.723463029105
synth_0005,20,711.815770875983,704.6868071658404,832.80044828599,32.80044828599,-17.426030993763543,17.426030993763543,0.0
synth_0005,30,715.9396762603967,708.6563691380305,842.8014120858777,42.8014120858777,-17.702167827615693,17.702167827615693,1199.0185940295062
synth_0005,40,720.0841566252008,730.4434194348219,852.7944014506772,52.79440145067724,24.728400497552766,24.728400497552766,1208.7956987012938
synth_0005,50,724.2578596763925,731.7303051297059,862.7998944206826,62.79989442068256,17.770289476848404,17.770289476848404,1200.0619387076465
synth_0005,60,728.4564728651134,737.3618269744775,872.8070956818995,72.80709568189945,21.03595233019413,21.03595233019413,1203.4238309783573
synth_0005,70,732.672778050454,738.2419785477623,882.7985887059366,82.7985887059366,13.109713606819307,13.109713606819307,1202.2380367637395
synth_0005,80,736.9183499625747,739.601339262716,892.8015057894518,92.80150578945177,6.291670305315008,6.291670305315008,1202.0496698852319
synth_0005,90,741.1797574332375,741.4728246111666,902.7839475687133,2.7839475687133017,0.6844056252249285,-0.6844056252249285,349.0141539659093
synth_0006,0,473.19608505166934,473.57755357022114,125.9215367521032,25.921536752103194,1.395077549185351,-1.395077549185351,1203.2916552781167
synth_0006,10,475.93727483205515,474.7204005146605,135.92151036601095,35.92151036601095,-4.4320799314823995,4.4320799314823995,1201.5537584573576
synth_0006,20,478.69438070364225,478.5494759173115,145.92161628279757,45.92161628279757,-0.5241383376859715,0.5241383376859715,1200.084719562912
synth_0006,30,481.46698404329686,481.01992443144906,155.92001618538202,55.920016185382025,-1.6082605817043771,-1.6082605817043771,1199.3909581314877
synth_0006,40,484.2570026428392,490.28185096346635,165.92326494420828,65.92326494420828,21.40613563462274,21.40613563462274,835.8816524766308
synth_0006,50,487.06172573346544,493.8684523736391,175.9213128890503,75.92131288905031,24.026635791665996,24.026635791665996,850.004208152941
synth_0006,60,489.8818908512152,493.5197550814455,185.91652521221664,85.91652521221664,12.808648787576937,12.808648787576937,1199.9103507062507
synth_0006,70,492.72124086316546,495.0973265180212,195.92177136065956,95.92177136065956,8.328590813286462,8.328590813286462,1199.7529866742188
synth_0006,80,495.576918123573,495.9698085071777,205.9265647935868,5.926564793586806,1.3719681119947442,-1.3719681119947442,1904.4549520704775
synth_0006,90,498.44640525937996,497.06916326854196,215.9218385769832,15.921838576983191,-4.790140556035185,4.790140556035185,1198.8498670560211
synth_0007,0,551.1565975722608,554.0923160074915,389.9505114627951,89.95051146279508,9.196892398835763,9.196892398835763,1201.9914283555559
synth_0007,10,554.3493943832909,555.1749497579868,399.95044626119176,99.95044626119176,2.576292886884074,2.576292886884074,1201.3026688778261
synth_0007,20,557.5607388662564,556.3549017793727,409.9505428591286,9.950542859128575,-3.7481959346193516,3.7481959346193516,1201.4233701214816
synth_0007,30,560.7894084092027,558.0778426768752,419.94669332926765,19.946693329267646,-8.391279855649696,8.391279855649696,1201.4249125159504
synth_0007,40,564.0388510013682,558.3995082996801,429.94921817363286,29.949218173632858,-17.39624125900982,17.39624125900982,1201.4859918827244
synth_0007,50,567.307840909482,561.2176994098703,439.95393631290034,39.95393631290034,-18.685554388060346,18.685554388060346,1200.6934374125324
synth_0007,60,570.5930482928758,563.0880265667483,449.9503757857868,49.950375785786775,-22.922035570316737,22.922035570316737,1200.1814893750832
synth_0007,70,573.8957585956275,570.8768587586661,459.9422260645685,59.9422260645685,-9.130956182586479,-9.130956182586479,1259.162312202615
synth_0007,80,577.2226514531794,579.4563441092793,469.94926996021485,69.94926996021485,6.686469804140773,6.686469804140773,1201.301727130062
synth_0007,90,580.5692135509154,583.1775753355095,479.9574563383823,79.95745633838231,7.760609676689316,7.760609676689316,0.0
synth_0008,0,366.47661698324305,369.883019408307,-316.53884822129834,83.46115177870166,16.017504597673792,16.017504597673792,1208.8211280727378
synth_0008,10,368.5995800820251,370.82140234177035,-306.5389156021122,93.46108439788782,10.404102710322183,10.404102710322183,1208.2457523574978
synth_0008,20,370.73465421071694,371.88250225966175,-296.5398566306433,3.460143369356672,5.3518699123157445,-5.3518699123157445,1206.6306849708967
synth_0008,30,372.8826478602055,372.57954190322647,-286.5382332806117,13.461766719388322,-1.4078443932388232,1.4078443932388232,1204.1598356045492
synth_0008,40,375.0425921638107,372.93052345100597,-276.5388929242647,23.4611070757353,-9.777075971069173,9.777075971069173,-0.09033159847840289
synth_0008,50,377.2149296310498,376.9534314647399,-266.5400961440158,33.45990385598418,-1.2005662681719675,1.2005662681719675,2785.2146420649465
synth_0008,60,379.40077833979933,378.7427371143976,-256.53706237445596,43.46293762554404,-3.005298173671153,3.005298173671153,1197.8255755081393
synth_0008,70,381.59826756999155,384.6440140766094,-246.5386825540242,53.461317445975794,13.76308239348695,13.76308239348695,1206.7670693282798
synth_0008,80,383.8086972167977,387.39444268233285,-236.5393439480003,63.460656051999706,16.099025157924995,16.099025157924995,1206.1463924403586
synth_0008,90,386.03297192726575,389.7660241652754,-226.5353366754561,73.46466332454389,16.661112104669254,16.661112104669254,1205.2960399620447
synth_0009,0,747.4118105827068,744.7991799248014,917.279805095689,17.27980509568897,-6.062252326448167,6.062252326448167,0.0
synth_0009,10,751.7414912164694,746.9597483456939,927.2797315427761,27.279731542776062,-11.047357464107504,11.047357464107504,0.0
synth_0009,20,756.0959063514591,750.3357776993661,937.27886369595,37.27886369595001,-13.239471202124182,13.239471202124182,382.39446525456873
synth_0009,30,760.4763480369832,756.2832180770125,947.2798258833895,47.27982588338955,-9.572127335797305,9.572127335797305,1606.1038071631313
synth_0009,40,764.877434586122,768.2102671801846,957.2700748564212,57.27007485642116,7.527191496716439,7.527191496716439,444.9649554661598
synth_0009,50,769.3107558960708,777.9585980527484,967.2755464316667,67.27554643166673,19.352279743752852,19.352279743752852,1201.0777323873112
synth_0009,60,773.7713079613827,780.3894136621187,977.2844517299511,77.28445172995112,14.74436848725354,14.74436848725354,1200.0156425052876
synth_0009,70,778.2559417820435,782.6630402831349,987.2893951063348,87.28939510633484,9.775958065855816,9.775958065855816,1199.7115782946328
synth_0009,80,782.7596930800773,784.941519032809,997.2791339096882,97.2791339096882,4.818844034921491,4.818844034921491,1199.1313323164727
synth_0009,90,787.2956384266415,787.6231530076581,1007.282354457423,7.2823544574230255,0.7200427164614623,-0.7200427164614623,1902.7601642453055
synth_0010,0,837.9207289327297,837.6596891974591,1115.1722894337747,15.172289433774722,-0.5394201037755484,0.5394201037755484,577.428597908765
synth_0010,10,842.7747324197231,840.1957506137645,1125.1722444153145,25.17224441531448,-5.305885818257528,5.305885818257528,583.9899288220496
synth_0010,20,847.656880712998,841.3111265554985,1135.1722524518423,35.17225245184227,-13.009171650121356,13.009171650121356,1197.4437503463078
synth_0010,30,852.5672756220462,842.835524069437,1145.1721885958061,45.17218859580612,-19.875070030581746,19.875070030581746,1196.8856207812532
synth_0010,40,857.5068766149709,852.9629310129855,1155.1736604038363,55.173660403836266,-9.19823526127947,-9.19823526127947,1200.6283742517446
synth_0010,50,862.4692471011731,872.836978625794,1165.1633904573735,65.16339045737345,20.687050080451186,20.687050080451186,1876.8014218233095
synth_0010,60,867.4691181914186,874.998863553017,1175.170650077685,75.17065007768497,14.962493234079263,14.962493234079263,1906.7323845125873
synth_0010,70,872.4991928272981,878.0902960035403,1185.1803274759247,85.18032747592474,11.058607588848071,11.058607588848071,1200.7639737998215
synth_0010,80,877.556583298939,881.2293314271333,1195.1863525141682,95.18635251416822,7.230437544790029,7.230437544790029,679.3052222928588
synth_0010,90,882.6325698851045,882.3332783346648,1205.1713534497771,5.171353449777143,-0.5871430636557292,0.5871430636557292,1199.4119151201835
synth_0011,0,270.6166113747347,267.8673012034759,-841.5037489837542,58.496251016245765,-17.678302461657687,-17.678302461657687,1183.1852702907265
synth_0011,10,272.1842807158397,272.7295855108843,-831.5037282520851,68.49627174791488,3.4649532777462766,3.4649532777462766,1198.6072531570946
synth_0011,20,273.7610324191859,274.9114022867444,-821.503701656575,78.496298343425,7.259567917061905,7.259567917061905,1202.1352897075017
synth_0011,30,275.3469096859381,275.5807079579026,-811.5037284457455,88.49627155425446,1.4693747068510037,1.4693747068510037,0.002343829341841926
synth_0011,40,276.94199146950086,277.7552456314276,-801.5036449131662,98.49635508683377,5.0764064080220725,5.0764064080220725,1203.614125746111
synth_0011,50,278.5462907284383,278.6425196395768,-791.5037031926638,8.496296807336194,0.5979831828061577,-0.5979831828061577,1201.8169485697456
synth_0011,60,280.1599020534099,280.0337305044377,-781.5036470949221,18.496352905077856,-0.7798463695503136,0.7798463695503136,1200.1745268165519
synth_0011,70,281.7828344456437,281.26452076294015,-771.503754059121,28.49624594087902,-3.187378613044107,3.187378613044107,1199.4123605606371
synth_0011,80,283.41539290420076,282.29552382335373,-761.5024889662043,38.49751103379572,-6.854235824074902,6.854235824074902,1199.3496999527101
synth_0011,90,285.05701828812664,285.01382530374434,-751.5036021082111,48.49639789178889,-0.2623434130235425,0.2623434130235425,1115.388316766789
synth_0012,0,328.99108978535645,329.590366339277,-503.34601490798156,96.65398509201844,3.1506755972448985,3.1506755972448985,1201.1449311832296
synth_0012,10,330.8969122922676,330.7210235195577,-493.346033157338,6.653966842661987,-0.9204848383193427,0.9204848383193427,1201.1869584647834
synth_0012,20,332.8136830047698,331.6140446200405,-483.34653045014335,16.653469549856652,-6.251566539596697,6.251566539596697,0.0
synth_0012,30,334.74188883461306,332.56053071443995,-473.3453110437784,26.654688956221605,-11.318570986058853,11.318570986058853,1200.1272771589522
synth_0012,40,336.68070151565036,334.569759142082,-463.34699431811083,36.65300568188917,-10.888774233872422,10.888774233872422,1892.2273556657517
synth_0012,50,338.63136214073614,334.78510213902734,-453.3455159901304,46.65448400986958,-19.7763168516122,19.7763168516122,1888.2865274810479
synth_0012,60,340.5929354310781,338.6540405787234,-443.3460153148794,56.65398468512058,-9.883562301619179,-9.883562301619179,1426.933374380595
synth_0012,70,342.56579648502594,344.6685987378841,-433.3468933953518,66.6531066046482,10.594505295611016,10.594505295611016,2407.8286199060035
synth_0012,80,344.5508742500293,346.4654377659158,-423.34380680380497,76.65619319619503,9.593307629938597,9.593307629938597,1202.1478504470454
synth_0012,90,346.54580072168955,348.1613912938404,-413.3489845137395,86.65101548626052,8.05222828344754,8.05222828344754,1201.3550359517671
synth_0013,0,766.5468181214478,775.007038044558,961.0444629881904,61.04446298819039,19.00260284330233,19.00260284330233,445.8842461082545
synth_0013,10,770.9873371400626,779.752898038911,971.0443697458684,71.04436974586838,19.571813210572536,19.571813210572536,1915.8038042888575
synth_0013,20,775.4531676653783,782.8574926449736,981.0433568789277,81.04335687892774,16.452067371076566,16.452067371076566,1199.2779108913564
synth_0013,30,779.9459445645556,784.2984764962081,991.0447384067979,91.04473840679793,9.634390668491937,9.634390668491937,0.0
synth_0013,40,784.4588967712109,785.95725591898,1001.0331991793684,1.0331991793683528,3.3035971478601174,-3.3035971478601174,1198.8610887555822
synth_0013,50,789.0058273904274,788.5317115290663,1011.0389182751129,11.038918275112906,-1.0406161842161523,1.0406161842161523,1901.5642292374603
synth_0013,60,793.5806575217274,792.288082353517,1021.0480063452922,21.04800634529215,-2.8221133079242127,2.8221133079242127,1198.0276467284539
synth_0013,70,798.1802274039193,795.3803419973432,1031.0532203566884,31.05322035668837,-6.083561591994992,6.083561591994992,1197.6529189802181
synth_0013,80,802.7992001670734,799.724355863383,1041.0427867042845,41.04278670428448,-6.643623635790745,6.643623635790745,490.44863188357544
synth_0013,90,807.4513329370554,802.1566324030117,1051.0461407100756,51.04614071007563,-11.389604304820528,-11.389604304820528,497.3139719813395
synth_0014,0,710.8519183127792,703.5209445797574,830.4546374635687,30.4546374635687,-17.946816331190533,17.946816331190533,1199.2122852777827
synth_0014,10,714.9698144225476,706.041036020979,840.4545716957203,40.45457169572035,-21.756355506747088,21.756355506747088,1199.1697227803575
synth_0014,20,719.1113294313983,712.7880395171491,850.4539385537397,50.453938553739704,-15.290412441499155,-15.290412441499155,1198.9487461174526
synth_0014,30,723.277506979751,729.1390227240802,860.4549151309091,60.45491513090906,13.973554445153802,13.973554445153802,315.17589176785333
synth_0014,40,727.4642759060455,735.910519971999,870.4474542985485,70.44745429854845,19.984747217609907,19.984747217609907,1202.6248893328677
synth_0014,50,731.6807602077599,739.0976017625031,880.4529593419765,80.45295934197645,17.46068314834848,17.46068314834848,1202.695699451531
synth_0014,60,735.922502204241,740.019143009865,890.4603895621243,90.4603895621243,9.610491424920554,9.610491424920554,346.76127423443535
synth_0014,70,740.1822774375257,741.5467107726294,900.4524829406485,0.4524829406484514,3.1883753829028354,-3.1883753829028354,350.72249881706193
synth_0014,80,744.4712296685681,742.5349470150987,910.4550872619545,10.455087261954532,-4.508603132195986,4.508603132195986,350.68626634432513
synth_0014,90,748.7755439816831,743.3418015302402,920.435749891993,20.435749891993055,-12.609090777440272,12.609090777440272,1200.7748983787003
synth_0015,0,602.5057543624666,600.7779577291974,544.1657957181018,44.165795718101776,-4.971765822309726,4.971765822309726,0.014985795679404772
synth_0015,10,605.9959887738507,606.0685447869123,554.1656645414623,54.16566454146232,0.20726856854349268,0.20726856854349268,1.7035156391845
synth_0015,20,609.5064645284851,613.8562698497863,564.1655983727014,64.16559837270142,12.311250951665482,12.311250951665482,1202.5668467847556
synth_0015,30,613.0362119917037,618.5503023537512,574.1625270531748,74.16252705317481,15.502353525505395,15.502353525505395,1201.2339266191632
synth_0015,40,616.5878136742656,619.9446178248224,584.1634228261904,84.16342282619041,9.399555999263594,9.399555999263594,1200.910442773723
synth_0015,50,620.1616661410565,622.124028841347,594.1689937195841,94.16899371958414,5.469453544880127,5.469453544880127,1200.653100843549
synth_0015,60,623.7525577491152,624.5116413190834,604.1643631233683,4.164363123368275,2.1055662501380263,-2.1055662501380263,-0.00029659502033466264
synth_0015,70,627.3666858690426,626.3187011327732,614.1664777816761,14.166477781676122,-2.8943581854517917,2.8943581854517917,1200.0480006746388
synth_0015,80,630.9974327246499,629.0661927226851,624.1567340671521,24.156734067152115,-5.3067654660212895,5.3067654660212895,1199.4896067954217
synth_0015,90,634.6564083171969,631.0793440904587,634.1666760792514,34.166676079251374,-9.785220745853328,9.785220745853328,1893.7866652088098
synth_0016,0,494.9327621870623,495.72614930448816,203.6748253717979,3.6748253717979082,2.77298083024059,-2.77298083024059,0.0
synth_0016,10,497.7998666467217,496.99597420341394,213.67478411068532,13.674784110685323,-2.7980138545719924,2.7980138545719924,1198.844412457525
synth_0016,20,500.6836120924767,498.849806459011,223.67485380036018,23.674853800360182,-6.352464570284294,6.352464570284294,1198.8652750601682
synth_0016,30,503.58342607731754,499.9633212310741,233.6727337826777,33.67273378267771,-12.490252143446874,12.490252143446874,1198.945367542866
synth_0016,40,506.50170670388985,502.8978175833853,243.67632789329002,43.67632789329002,-12.362205282140929,12.362205282140929,1895.4818012668206
synth_0016,50,509.43523187290594,505.343106852824,253.67425705263764,53.67425705263764,-13.962585322322617,-13.962585322322617,1199.9870420546097
synth_0016,60,512.3854277974774,515.551394258292,263.671106851238,63.671106851237994,10.66416952587169,10.66416952587169,1909.7561979394727
synth_0016,70,515.3541506544298,518.5074829052595,273.6728008499985,73.67280084999851,10.560742196169528,10.560742196169528,1908.1533498637814
synth_0016,80,518.3416413465436,520.7058623439622,283.67972947979246,83.67972947979246,7.87842122590861,7.87842122590861,-0.004268047570412125
synth_0016,90,521.342822320793,522.8938541858613,293.67461024036544,93.67461024036544,5.142897603767282,5.142897603767282,-0.003039456849860419
synth_0017,0,716.5500788762869,708.9834889841002,844.2768151069996,44.27681510699961,-18.378607667153684,18.378607667153684,1198.0539331658447
synth_0017,10,720.7009844747377,718.4998796886767,854.2767507757927,54.27675077579272,-5.295481148127779,-5.295481148127779,1197.9531386618448
synth_0017,20,724.8756871349093,734.1412236652405,864.276092387106,64.27609238710602,21.98881705730462,21.98881705730462,1558.5075292686868
synth_0017,30,729.0752504283971,735.7882595382831,874.277044957916,74.27704495791602,15.867514237495016,15.867514237495016,1202.1905488225825
synth_0017,40,733.2954396865915,736.8480224053868,884.2692523633216,84.26925236332158,8.36702579715641,8.36702579715641,1201.4908304283367
synth_0017,50,737.5457280449697,739.57939718436,894.2747710654638,94.27477106546382,4.767042985133577,4.767042985133577,1201.4390491519594
synth_0017,60,741.8215574903257,742.0034832725881,904.2824036654271,4.2824036654270685,0.42451920082445327,-0.42451920082445327,351.0409884857736
synth_0017,70,746.1168486107648,743.8591921749731,914.2776761361022,14.277676136102173,-5.246439643295407,5.246439643295407,354.77235044955336
synth_0017,80,750.4387905103979,750.0036350908874,924.2770554846653,24.27705548466531,-1.004178350545134,1.004178350545134,0.0
synth_0017,90,754.7770823691354,748.2580904550887,934.2565135978923,34.25651359789231,-15.017574758262498,15.017574758262498,0.0
synth_0018,0,398.8647482733247,397.5777461089304,-169.92468035549808,30.075319644501917,-5.595140699608203,5.595140699608203,0.0
synth_0018,10,401.175311837885,399.59508253037035,-159.92483750628702,40.07516249371298,-6.832795900002011,6.832795900002011,0.0
synth_0018,20,403.4989432040396,401.58361316945314,-149.92635453056837,50.073645469431625,-8.237393297548254,-8.237393297548254,1198.7384789546722
synth_0018,30,405.8368332840392,404.2339013257307,-139.92445844540885,60.075541554591155,-6.8513868922445305,-6.8513868922445305,538.6179648483024
synth_0018,40,408.187694456235,412.3804510348914,-129.92499999684648,70.07500000315352,17.69190324610549,17.69190324610549,1203.504603337566
synth_0018,50,410.55167373079826,414.39249784963573,-119.92764810815262,80.07235189184738,16.120881307769327,16.120881307769327,1204.3049947739787
synth_0018,60,412.9308316825208,416.01297697648585,-109.92405801995781,90.07594198004219,12.87406796626597,12.87406796626597,581.6695699769821
synth_0018,70,415.32270324682764,416.3676040556839,-99.92494342575989,0.07505657424010792,4.350101940798554,-4.350101940798554,1201.9563881944864
synth_0018,80,417.72767469572204,418.1942522593119,-89.92895726048609,10.071042739513913,1.9326088297333324,-1.9326088297333324,1904.7425056586744
synth_0018,90,420.1487672558895,418.72807556920037,-79.9239270867187,20.076072913281294,-5.8639171976745965,5.8639171976745965,1198.7814318277312
synth_0019,0,415.66374107664006,416.71983493420754,-98.5039423007186,1.496057699281394,4.393038687892412,-4.393038687892412,1201.6977863166724
synth_0019,10,418.0716732864096,417.8884009751168,-88.50387333790357,11.49612666209643,-0.7590967090741412,0.7590967090741412,0.0
synth_0019,20,420.49351196657256,419.78073039451357,-78.50397991161213,21.496020088387866,-2.9371173382827642,2.9371173382827642,1198.6558472570896
synth_0019,30,422.9292197757477,421.7570733268846,-68.50474262131686,31.495257378683135,-4.804768733364541,4.804768733364541,1197.932079089734
synth_0019,40,425.379846874291,425.11674871233015,-58.502206886452925,41.497793113547075,-1.0711024903010768,1.0711024903010768,1202.2785557523987
synth_0019,50,427.843572588037,429.8934156014678,-48.504127601375345,51.495872398624655,8.274715501268386,8.274715501268386,1207.5630862750068
synth_0019,60,430.3219693259437,434.18350917617863,-38.504432812248375,61.495567187751625,15.466122305691453,15.466122305691453,1204.56447218131
synth_0019,70,432.81573398411854,435.6724036141159,-28.50069347193548,71.49930652806452,11.388944424137138,11.388944424137138,1203.2724698354823
synth_0019,80,435.3222625145574,436.87954507909063,-18.5036662426108,81.4963337573892,6.182109326367592,6.182109326367592,1202.6015714717907
synth_0019,90,437.8436399058946,438.35794719061823,-8.505322260076733,91.49467773992326,2.0323779330382976,2.0323779330382976,0.0
synth_0020,0,333.12978419684026,331.8990787469264,-481.703011999359,18.296988000641022,-6.4076665849649475,6.4076665849649475,0.0
synth_0020,10,335.0595731604207,332.9856770531439,-471.70307526454957,28.296924735450432,-10.749005664406033,10.749005664406033,1893.5025464167902
synth_0020,20,337.0004529691629,333.24758142363993,-461.7035918229015,38.2964081770985,-19.387350851877144,19.387350851877144,1394.9875745767508
synth_0020,30,338.9529178709744,335.2577467512202,-451.70236018775046,48.29763981224954,-18.977065924905386,18.977065924905386,1885.0448759514327
synth_0020,40,340.9161606637316,339.02095442113597,-441.70384040202504,58.29615959797496,-9.651051550060386,-9.651051550060386,1408.2313021684442
synth_0020,50,342.89129548952945,346.29996344204665,-431.7026912753699,68.29730872463011,17.125145055916832,17.125145055916832,1201.4745530488378
synth_0020,60,344.8775690321275,347.02935058880587,-421.70307039884443,78.29692960115557,10.768065476001627,10.768065476001627,0.020133109623485967
synth_0020,70,346.8751918207875,348.45651437868304,-411.70423151305795,88.29576848694205,7.874354498909639,7.874354498909639,0.0
synth_0020,80,348.8852760674974,349.431654527436,-401.70097282880033,98.29902717119967,2.709111422345375,2.709111422345375,0.0
synth_0020,90,350.90531032602934,350.6020544134898,-391.70609187392307,8.293908126076929,-1.4967968134390146,1.4967968134390146,0.0
synth_0021,0,672.8225006017859,666.0385162530299,735.2669152934654,35.266915293465445,-17.54441283841701,17.54441283841701,1201.1280380911103
synth_0021,10,676.7201051511518,670.3456404131333,745.2668729649482,45.26687296494822,-16.384905948491163,16.384905948491163,1887.0262468935782
