file,offset,f_in,f_out,cents_in,within_semitone,shift_cents,toward_grid,disagreement
bass_electronic_018-059-025.wav,58.0,255.60513102129462,255.59938647710513,-940.3040717905352,59.695928209464796,-0.03890869566777157,-0.03890869566777157,2399.993548225003
bass_electronic_018-059-025.wav,66.0,256.789013136043,256.79224956333326,-932.3040557964069,67.69594420359306,0.021819382945585542,0.021819382945585542,2399.999060485087
bass_electronic_018-059-025.wav,75.0,258.1274207165815,258.1291848568577,-923.3041410882765,76.69585891172346,0.011831866867929803,0.011831866867929803,2399.9895869528827
bass_electronic_018-059-025.wav,83.0,259.32300008291804,259.33773165891125,-915.3040262659277,84.69597373407225,0.09834485011847877,0.09834485011847877,2399.9979147209265
bass_electronic_018-059-025.wav,91.0,260.5240872098839,260.5228503736155,-907.3041098251794,92.69589017482065,-0.008219040959766322,-0.008219040959766322,2399.99520955187
bass_electronic_027-022-050.wav,0.0,1503.5394695960817,1578.7764924515295,2127.344774289706,27.344774289706038,84.53304287987393,-84.53304287987393,0.0
bass_electronic_027-022-050.wav,8.0,1508.519202748258,1548.3858736232664,2133.0691590914466,33.069159091446636,45.15838708288606,-45.15838708288606,-53.96502274880042
bass_electronic_027-022-050.wav,16.0,1515.868117178603,1549.7424499449376,2141.482576143861,41.482576143861024,38.26107977354756,-38.26107977354756,49.546987711780666
bass_electronic_027-022-050.wav,25.0,1523.8413828615394,1541.1237833526427,2150.5647734329,50.56477343289998,19.524004784936707,19.524004784936707,-22.713374601760936
bass_electronic_027-022-050.wav,33.0,1530.663011197122,1553.3864233622644,2158.2975204553295,58.297520455329504,25.512079231278076,25.512079231278076,-11.357930053526857
bass_electronic_027-022-050.wav,41.0,1537.818702703646,1571.5877065668221,2166.372001838859,66.37200183885898,37.60482883507103,37.60482883507103,13.356790460543259
bass_electronic_027-022-050.wav,50.0,1545.8228824797525,1572.835284299036,2175.3595182553063,75.35951825530628,29.991077442268654,29.991077442268654,19.507023414771844
bass_electronic_027-022-050.wav,58.0,1553.173242792582,1596.868598506482,2183.571995712389,83.5719957123888,48.03221279181259,48.03221279181259,28.346301869020277
bass_electronic_027-022-050.wav,66.0,1560.421955147417,1564.5405113838387,2191.6329281811404,91.63292818114041,4.563375716823148,4.563375716823148,0.02281048079532632
bass_electronic_027-022-050.wav,75.0,1568.4690804700908,1595.922243114229,2200.537992572359,0.5379925723591441,30.03992714135362,-30.03992714135362,21.706718241654382
bass_electronic_027-022-050.wav,83.0,1575.7148861684575,1594.269452265984,2208.517301593417,8.51730159341696,20.266764758681212,-20.266764758681212,21.874026618167967
bass_electronic_027-022-050.wav,91.0,1582.9836977373702,1573.233462646121,2216.485163016853,16.48516301685322,-10.696344272546717,10.696344272546717,0.0
bass_electronic_027-025-025.wav,0.0,76.16253802446569,69.30241116730464,-3036.420075747599,63.579924252400815,-163.4112096938738,-163.4112096938738,1.3375337489504445e-05
bass_electronic_027-025-025.wav,8.0,76.5146127636871,69.6141754146103,-3028.435582277169,71.56441772283097,-163.62502869466496,-163.62502869466496,3.604735114642183e-06
bass_electronic_027-025-025.wav,16.0,76.86781506610822,69.93911334279268,-3020.462349076512,79.53765092348794,-163.53618572746277,-163.53618572746277,1.2667205202263313e-05
bass_electronic_027-025-025.wav,25.0,77.26979060107038,70.30355061158824,-3011.432556409336,88.56744359066397,-163.5683223193656,-163.5683223193656,3.237096179125401e-06
bass_electronic_027-025-025.wav,33.0,77.6266020537432,70.62790817151041,-3003.4565768787857,96.54342312121435,-163.5753239062153,-163.5753239062153,0.004172486877511568
bass_electronic_027-025-025.wav,41.0,77.98430916703653,70.95722381600741,-2995.4972915041035,4.502708495896513,-163.4811720767783,163.4811720767783,0.00012613479251879513
bass_electronic_027-025-025.wav,50.0,78.39145667896314,71.32687689226329,-2986.482221622966,13.51777837703412,-163.50075435831394,163.50075435831394,0.006841017976855916
bass_electronic_027-025-025.wav,58.0,78.75635781370251,71.6532224967765,-2978.442270110654,21.557729889345865,-163.6377654499465,163.6377654499465,0.0
bass_electronic_027-025-025.wav,66.0,79.12281341598134,71.98923279269717,-2970.405471455997,29.59452854400297,-163.57509901270473,163.57509901270473,7.830657230933678e-05
bass_electronic_027-025-025.wav,75.0,79.5312324212958,72.36709584987835,-2961.492109726711,38.50789027328892,-163.4251811381433,163.4251811381433,0.00027154347246568556
bass_electronic_027-025-025.wav,83.0,79.90509354962285,72.70134446570583,-2953.3729775611296,46.627022438870426,-163.56651182860628,163.56651182860628,0.0
bass_electronic_027-025-025.wav,91.0,80.2783563476978,73.03256055567589,-2945.3046479638897,54.69535203611031,-163.76551877549426,-163.76551877549426,0.0
bass_electronic_027-028-050.wav,0.0,82.40301560360993,82.40203748782075,-2900.0813804342883,99.91861956571165,-0.020549701922578767,-0.020549701922578767,0.0
bass_electronic_027-028-050.wav,8.0,82.78467686094353,82.7819653564323,-2892.0814364941943,7.9185635058056505,-0.056705250183423234,0.056705250183423234,8.000815246919895e-07
bass_electronic_027-028-050.wav,16.0,83.16811206557225,83.17455163452267,-2884.0813628900005,15.918637109999509,0.1340413912569494,-0.1340413912569494,1.2270900766286675e-06
bass_electronic_027-028-050.wav,25.0,83.60159667505107,83.5977509998748,-2875.0813471019464,24.91865289805355,-0.07963863376936041,0.07963863376936041,0.0
bass_electronic_027-028-050.wav,33.0,83.98881004736776,83.98575907157614,-2867.0813883885976,32.91861161140241,-0.06288991484398865,0.06288991484398865,0.0
bass_electronic_027-028-050.wav,41.0,84.3778170663684,84.37123193106682,-2859.0814253727735,40.91857462722646,-0.13511673725367343,0.13511673725367343,0.0
bass_electronic_027-028-050.wav,50.0,84.8176093953213,84.81407886295148,-2850.081357403103,49.918642596896916,-0.07206410445603337,0.07206410445603337,497.99053683412626
bass_electronic_027-028-050.wav,58.0,85.21045588497492,85.20783317427237,-2842.0813789520075,57.918621047992474,-0.0532868402157575,-0.0532868402157575,5.592098635228798e-07
bass_electronic_027-028-050.wav,66.0,85.60512243405296,85.60243873651117,-2834.0813898369292,65.91861016307075,-0.0542745721082093,-0.0542745721082093,498.097366642358
bass_electronic_027-028-050.wav,75.0,86.05130705223081,86.04882432332757,-2825.081415351695,74.91858464830511,-0.04994981442311339,-0.04994981442311339,498.58461646343625
bass_electronic_027-028-050.wav,83.0,86.44986808965,86.45256927493243,-2817.081427341543,82.91857265845692,0.05409274739491599,0.05409274739491599,498.0313110578195
bass_electronic_027-028-050.wav,91.0,86.85027575996124,86.85113005052158,-2809.0814267590954,90.9185732409046,0.01702895723793175,0.01702895723793175,497.8057261852165
bass_electronic_027-031-100.wav,0.0,97.94796018612848,97.94016468229435,-2600.899404788323,99.10059521167705,-0.13779132025959095,-0.13779132025959095,1.4570909739418707e-06
bass_electronic_027-031-100.wav,8.0,98.40162517697117,98.40021711501987,-2592.899370816667,7.100629183332785,-0.024772987538419503,0.024772987538419503,1.1217575691428832e-06
bass_electronic_027-031-100.wav,16.0,98.85738801892121,98.85369094184716,-2584.899396148457,15.100603851542928,-0.064746050115275,0.064746050115275,3.7328209233211377e-07
bass_electronic_027-031-100.wav,25.0,99.37264673534602,99.3625452538528,-2575.899393257586,24.10060674241413,-0.1759932757464329,0.1759932757464329,0.0
bass_electronic_027-031-100.wav,33.0,99.83290896214878,99.81397370253558,-2567.899384887725,32.100615112275136,-0.3283934698207959,0.3283934698207959,0.0
bass_electronic_027-031-100.wav,41.0,100.29530370040247,100.29611215828501,-2559.8993640130157,40.100635986984344,0.01395503199873283,-0.01395503199873283,9.555289489443316e-07
bass_electronic_027-031-100.wav,50.0,100.8180537261319,100.80877664950903,-2550.89941797834,49.1005820216601,-0.1593120410286499,0.1593120410286499,822.5907627399786
bass_electronic_027-031-100.wav,58.0,101.28500830121752,101.28230743079894,-2542.8994491489693,57.100550851030675,-0.04616577767387354,-0.04616577767387354,824.7571928550167
bass_electronic_027-031-100.wav,66.0,101.75413110101661,101.74681523304865,-2534.8993875665215,65.10061243347855,-0.12447588041465292,-0.12447588041465292,870.4978531944345
bass_electronic_027-031-100.wav,75.0,102.28448589863586,102.27769496526,-2525.899421138226,74.10057886177401,-0.11494495258030547,-0.11494495258030547,924.8836336292876
bass_electronic_027-031-100.wav,83.0,102.75823548991299,102.75436341311894,-2517.899401658759,82.10059834124104,-0.06523659593655444,-0.06523659593655444,940.7802960082855
bass_electronic_027-050-100.wav,0.0,146.97158124677546,146.97098314168156,-1898.3595653482107,1.6404346517892918,-0.00704532129012892,0.00704532129012892,1200.000444490231
bass_electronic_027-050-100.wav,8.0,147.65230788391156,147.64845437790035,-1890.359540415476,9.640459584524024,-0.04518322786685727,0.04518322786685727,1200.00031095697
bass_electronic_027-050-100.wav,16.0,148.3361799531986,148.3362816256499,-1882.3596028033971,17.640397196602862,0.0011866204808431264,-0.0011866204808431264,1200.0000613709483
bass_electronic_027-050-100.wav,25.0,149.109332887862,149.11586870492832,-1873.3595564597367,26.640443540263277,0.07588244712416842,-0.07588244712416842,1200.000271399241
bass_electronic_027-050-100.wav,33.0,149.79995940595845,149.81017766234606,-1865.3595490880934,34.640450911906555,0.11808808313575213,-0.11808808313575213,1200.0004304148292
bass_electronic_027-050-100.wav,41.0,150.49378641448226,150.45598260134898,-1857.359521811524,42.64047818847598,-0.43493802330629927,0.43493802330629927,1200.0001893661558
bass_electronic_027-050-100.wav,50.0,151.2781783046925,151.28278636315898,-1848.359553854319,51.640446145680926,0.052734018260851084,0.052734018260851084,1200.0013824452583
bass_electronic_027-050-100.wav,58.0,151.9788495486412,151.97790129436888,-1840.3595541060033,59.640445893996684,-0.01080186624476783,-0.01080186624476783,1200.0007377734635
bass_electronic_027-050-100.wav,66.0,152.68276649620626,152.6846140783683,-1832.3595495653149,67.64045043468514,0.02094917368963778,0.02094917368963778,1200.0005586134232
bass_electronic_027-050-100.wav,75.0,153.47857173961663,153.47660875636348,-1823.3595350986132,76.64046490138685,-0.02214253846541119,-0.02214253846541119,1637.1256663135784
bass_electronic_027-050-100.wav,83.0,154.18943704297126,154.18428246227327,-1815.3595066765338,84.64049332346622,-0.05787643401113059,-0.05787643401113059,1589.2630439971035
bass_electronic_027-050-100.wav,91.0,154.90358756601057,154.90041588403116,-1807.3595597140984,92.6404402859016,-0.03544772678599492,-0.03544772678599492,1593.4761101572847
bass_synthetic_009-018-050.wav,0.0,46.2101194211957,72.4080416871782,-3901.4673609110964,98.53263908890358,777.5293380448367,777.5293380448367,-420.86247768481815
bass_synthetic_009-018-050.wav,16.0,77.28235687732501,63.26067885540209,-3011.15103116721,88.84896883278998,-346.5960660605149,-346.5960660605149,-672.4853444917082
bass_synthetic_009-018-050.wav,25.0,70.97922336691462,74.85003234286401,-3158.4417956191896,41.558204380810366,91.92738086507488,-91.92738086507488,-389.9243234642994
bass_synthetic_009-018-050.wav,33.0,74.42236412772193,61.549333232465116,-3076.434477928191,23.565522071809028,-328.79159084324,328.79159084324,-736.4333223043622
bass_synthetic_009-018-050.wav,50.0,47.564263048381754,61.58379593714629,-3851.464311771574,48.5356882284259,447.2073243469297,-447.2073243469297,-768.6924106676421
bass_synthetic_009-018-050.wav,58.0,47.78455872228403,78.64583602858194,-3843.4645474734143,56.535452526585686,862.59106462882,862.59106462882,-346.8044821563046
bass_synthetic_009-018-050.wav,66.0,35.71668155285297,67.4181782226837,-4347.400287794978,52.599712205022115,1099.8475173574968,1099.8475173574968,-621.6408194047204
bass_synthetic_009-018-050.wav,75.0,74.16090855674487,60.96390954681036,-3082.527239862978,17.47276013702185,-339.2441934558901,339.2441934558901,-799.1004956218792
bass_synthetic_009-018-050.wav,83.0,65.8375865740646,73.22690609716142,-3288.62420059751,11.375799402489974,184.15486858595236,-184.15486858595236,-490.88243083732766
bass_synthetic_009-018-050.wav,91.0,64.61939167785822,73.79764133775916,-3320.957339272545,79.04266072745486,229.92904499211107,229.92904499211107,-481.7308126019884
bass_synthetic_009-020-050.wav,0.0,70.3776486146372,77.82297422815789,-3173.177166698744,26.822833301256196,174.09456604566347,-174.09456604566347,-506.24122805988054
bass_synthetic_009-020-050.wav,8.0,65.7573405538272,59.08139285916084,-3290.73559900456,9.264400995440155,-185.33773726409868,185.33773726409868,-991.5228096786635
bass_synthetic_009-020-050.wav,16.0,65.0649248535714,61.558206852889434,-3309.0619110662174,90.93808893378264,-95.91458219045592,-95.91458219045592,-925.4232577965014
bass_synthetic_009-020-050.wav,25.0,65.15224705482859,61.69469209243151,-3306.740017747525,93.25998225247486,-94.402277814903,-94.402277814903,-929.378682945123
bass_synthetic_009-020-050.wav,33.0,65.45380093919913,86.66494215838986,-3298.745575101697,1.2544248983031139,485.9658449045129,-485.9658449045129,-348.9748163492352
bass_synthetic_009-020-050.wav,41.0,66.01155576316656,91.00773804742528,-3284.055622401169,15.944377598831124,555.9247410214205,-555.9247410214205,-268.7103340854741
bass_synthetic_009-020-050.wav,50.0,69.41791412181863,84.96188906862207,-3196.9483237209693,3.051676279030744,349.8093939418704,-349.8093939418704,-395.51765140967007
bass_synthetic_009-020-050.wav,66.0,53.88329694653668,61.00687745441789,-3635.512189491392,64.48781050860816,214.96051558497646,214.96051558497646,-982.189098220242
bass_synthetic_009-020-050.wav,75.0,59.17064187086053,91.09095311880098,-3473.460088089198,26.539911910801948,746.9114781037891,-746.9114781037891,-294.4858581827303
bass_synthetic_009-020-050.wav,83.0,59.44393637515152,54.98357311869937,-3465.4823572656746,34.517642734325364,-135.03478862498304,135.03478862498304,-1173.7315539207964
bass_synthetic_009-020-050.wav,91.0,59.387481601188895,82.68559643751989,-3467.1273167542354,32.87268324576462,572.9726205777081,-572.9726205777081,-475.7623302911813
bass_synthetic_009-040-050.wav,0.0,82.38981412421482,82.39146123224303,-2900.358757195322,99.64124280467786,0.0346098729344561,0.0346098729344561,0.0
bass_synthetic_009-040-050.wav,8.0,82.7714669016591,82.77253923107111,-2892.357711730241,7.642288269758865,0.022428515937071035,-0.022428515937071035,0.0
bass_synthetic_009-040-050.wav,16.0,83.15484869281134,83.14683365536895,-2884.3574763318625,15.642523668137528,-0.16687631224933486,0.16687631224933486,0.0
bass_synthetic_009-040-050.wav,25.0,83.58828649241873,83.57652702427261,-2875.356998247632,24.643001752368036,-0.2435726904338048,0.2435726904338048,0.0
bass_synthetic_009-040-050.wav,33.0,83.9754198804469,83.97024022222118,-2867.35741755213,32.642582447870154,-0.1067869295375429,0.1067869295375429,0.0
bass_synthetic_009-040-050.wav,41.0,84.36437164909876,84.35278419590865,-2859.357315645474,40.642684354525954,-0.23780146643340827,0.23780146643340827,0.0
bass_synthetic_009-040-050.wav,50.0,84.80407710078495,84.73828917850072,-2850.357590585274,49.64240941472599,-1.343549689574504,1.343549689574504,0.0
bass_synthetic_009-040-050.wav,58.0,85.19688276550907,85.18243300147073,-2842.3571680912205,57.6428319087795,-0.29364977141185067,-0.29364977141185067,0.0
bass_synthetic_009-040-050.wav,66.0,85.59150706426475,85.57792746627796,-2834.3567619851633,65.6432380148367,-0.27469229563302,-0.27469229563302,0.0
bass_synthetic_009-040-050.wav,75.0,86.0376012818374,85.98939446281157,-2825.3571785795943,74.64282142040565,-0.9702813016994477,-0.9702813016994477,0.0
bass_synthetic_009-040-050.wav,83.0,86.43608304193378,86.40524627245387,-2817.3575069636145,82.64249303638553,-0.6177419031090041,-0.6177419031090041,0.0
bass_synthetic_009-040-050.wav,91.0,86.83642753527315,86.78721941889914,-2809.357493005908,90.64250699409195,-0.9813267988848374,-0.9813267988848374,0.0
bass_synthetic_009-040-100.wav,0.0,82.38981434170022,82.39146123224303,-2900.3587526253627,99.64124737463726,0.03460530297463483,0.03460530297463483,0.0
bass_synthetic_009-040-100.wav,8.0,82.77146711814807,82.77226616902438,-2892.3577072021944,7.642292797805567,0.016712732720635254,-0.016712732720635254,0.0
bass_synthetic_009-040-100.wav,16.0,83.15484890725398,83.1471847100813,-2884.3574718672953,15.642528132704683,-0.15957133926599673,0.15957133926599673,0.0
bass_synthetic_009-040-100.wav,25.0,83.58828670637718,83.57739362854298,-2875.356993816244,24.643006183755915,-0.2256260643286762,0.2256260643286762,0.0
bass_synthetic_009-040-100.wav,33.0,83.97542009613896,83.97024022222118,-2867.3574131054306,32.64258689456938,-0.1067913762365567,0.1067913762365567,0.0
bass_synthetic_009-040-100.wav,41.0,84.36437186747294,84.35301344186716,-2859.357311164236,40.64268883576415,-0.23310097114385236,0.23310097114385236,0.0
bass_synthetic_009-040-100.wav,50.0,84.8040773192943,84.73828917850072,-2850.3575861245117,49.64241387548827,-1.3435541503366542,1.3435541503366542,0.0
bass_synthetic_009-040-100.wav,58.0,85.19688298541898,85.18136158520032,-2842.357163622565,57.64283637743483,-0.31542966873263584,-0.31542966873263584,0.0
bass_synthetic_009-040-100.wav,66.0,85.59150729167666,85.57792746627796,-2834.35675738537,65.6432426146298,-0.2746968954264596,-0.2746968954264596,0.0
bass_synthetic_009-040-100.wav,75.0,86.03760150737895,85.98949431343895,-2825.3571740412854,74.64282595871464,-0.9682755373813887,-0.9682755373813887,0.0
bass_synthetic_009-040-100.wav,83.0,86.43608326519691,86.40470469278243,-2817.3575024918623,82.6424975081377,-0.6285976153393289,-0.6285976153393289,0.0
bass_synthetic_009-040-100.wav,91.0,86.8364277584068,86.78721941889914,-2809.3574885573535,90.64251144264654,-0.9813312474393265,-0.9813312474393265,0.0
bass_synthetic_009-045-025.wav,0.0,109.98123609832214,109.98641434430114,-2400.2953406948063,99.70465930519367,0.08150976506676169,0.08150976506676169,0.0
bass_synthetic_009-045-025.wav,8.0,110.49083031736372,110.4816401745331,-2392.292254874009,7.707745125991096,-0.14400244662079312,0.14400244662079312,0.0
bass_synthetic_009-045-025.wav,16.0,111.00256117306667,111.01556941812761,-2384.292671214282,15.707328785717891,0.20286916869272537,-0.20286916869272537,0.0
bass_synthetic_009-045-025.wav,25.0,111.58113064954772,111.55821558742812,-2375.2925380498646,24.70746195013544,-0.3555745464563476,0.3555745464563476,0.0
bass_synthetic_009-045-025.wav,33.0,112.0979485457967,112.09780817179642,-2367.2923769746963,32.70762302530375,-0.0021679290674913743,0.0021679290674913743,0.0
bass_synthetic_009-045-025.wav,41.0,112.61718608874142,112.57618822747361,-2359.291818265772,40.70818173422822,-0.6303639648851792,0.6303639648851792,0.0
bass_synthetic_009-045-025.wav,50.0,113.20409668015061,113.16167943349312,-2350.292826895519,49.70717310448117,-0.6488099376272061,0.6488099376272061,0.0
bass_synthetic_009-045-025.wav,58.0,113.72846109493778,113.66402737286019,-2342.292219547424,57.70778045257612,-0.9811217363071327,-0.9811217363071327,0.0
bass_synthetic_009-045-025.wav,66.0,114.25518944654752,114.23703235238315,-2334.292596089652,65.70740391034815,-0.27514441820512736,-0.27514441820512736,0.0
bass_synthetic_009-045-025.wav,75.0,114.85070134332551,114.83373714486648,-2325.292628514597,74.7073714854032,-0.25573345964690375,-0.25573345964690375,0.0
bass_synthetic_009-045-025.wav,83.0,115.38266803525187,115.33954358489984,-2317.292393870774,82.70760612922595,-0.647172347576435,-0.647172347576435,0.0
bass_synthetic_009-045-025.wav,91.0,115.91710810318955,115.91457781507667,-2309.29201873142,90.70798126858017,-0.0377905282255958,-0.0377905282255958,0.0
bass_synthetic_009-059-075.wav,0.0,246.9028151831399,246.83383082346813,-1000.2722850992691,99.72771490073092,-0.4837723675562504,-0.4837723675562504,0.0
bass_synthetic_009-059-075.wav,8.0,248.0482761898369,248.0702367869436,-992.2591109831328,7.740889016867186,0.15326553022857944,-0.15326553022857944,0.0
bass_synthetic_009-059-075.wav,16.0,249.1972436249898,249.37543885860148,-984.2584955693993,15.741504430600685,1.2375233533024341,-1.2375233533024341,0.0
bass_synthetic_009-059-075.wav,25.0,250.49602543943269,250.497781895256,-975.2589732543141,24.741026745685872,0.012139216423249537,-0.012139216423249537,0.0
bass_synthetic_009-059-075.wav,33.0,251.65616649383094,251.60473681792715,-967.2594890306444,32.74051096935557,-0.3538395523320988,0.3538395523320988,0.0
bass_synthetic_009-059-075.wav,41.0,252.82178702905532,252.69203952653302,-959.2592759951939,40.74072400480611,-0.8886929982152196,0.8886929982152196,1199.5585139116956
bass_synthetic_009-059-075.wav,50.0,254.13956437473917,253.94509265728715,-950.259039027072,49.74096097292795,-1.3252755052327059,1.3252755052327059,0.0
bass_synthetic_009-059-075.wav,58.0,255.31678672033948,255.19596888620785,-942.2581532551649,57.74184674483513,-0.8194269380775872,-0.8194269380775872,0.0
bass_synthetic_009-059-075.wav,66.0,256.499217553348,256.1008322852394,-934.2589185941155,65.74108140588453,-2.6909801506128925,-2.6909801506128925,0.0
bass_synthetic_009-059-075.wav,75.0,257.8361135874874,257.4831151549983,-925.2590113094434,74.7409886905566,-2.371823006375722,-2.371823006375722,0.0
bass_synthetic_009-059-075.wav,83.0,259.0304847621552,258.7794210068551,-917.2579536600334,82.74204633996658,-1.6788020116250153,-1.6788020116250153,1199.9398555364303
bass_synthetic_009-059-075.wav,91.0,260.2300866214652,260.240325688943,-909.2589050386232,90.7410949613768,0.06811615735046068,0.06811615735046068,0.0
bass_synthetic_009-064-050.wav,0.0,329.5757554407177,329.3936724139677,-500.27208744521033,99.72791255478967,-0.9567313151858989,-0.9567313151858989,1200.1687956081564
bass_synthetic_009-064-050.wav,8.0,331.1064372274273,331.4242636517166,-492.25015739099234,7.749842609007658,1.6610006718192818,-1.6610006718192818,0.0
bass_synthetic_009-064-050.wav,16.0,332.6400701678502,332.79581981282956,-484.24986733874545,15.750132661254554,0.8104134372735985,-0.8104134372735985,0.0
bass_synthetic_009-064-050.wav,25.0,334.37389831396433,334.1895328522462,-475.2495488320583,24.75045116794172,-0.954822707943458,0.954822707943458,0.0
bass_synthetic_009-064-050.wav,33.0,335.92263077721583,335.53434730758926,-467.24943834916365,32.750561650836346,-2.0022418715575885,2.0022418715575885,0.0
bass_synthetic_009-064-050.wav,41.0,337.47846231191807,336.90182951663684,-459.24970877407395,40.75029122592605,-2.9606042299423185,2.9606042299423185,0.0
bass_synthetic_009-064-050.wav,50.0,339.2374229768229,338.7872658262248,-450.2498329970616,49.75016700293838,-2.298817473535201,2.298817473535201,0.0
bass_synthetic_009-064-050.wav,58.0,340.80873211974256,339.99654531789986,-442.24946799081846,57.75053200918154,-4.130655737254186,-4.130655737254186,0.0
bass_synthetic_009-064-050.wav,66.0,342.38730031370557,341.30489345983193,-434.24919943019506,65.75080056980494,-5.48170999479632,-5.48170999479632,0.0
bass_synthetic_009-064-050.wav,75.0,344.17176320990575,343.87536907930235,-425.24974098290835,74.75025901709165,-1.4915479434582295,-1.4915479434582295,0.0
